year,district,sex,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2057,Tuggeranong,m,2443,2538,2464,2629,2732,2635,2552,2603,2704,2801,2926,3050,3105,2727,2400,1903,1436,1585
2057,Weston Creek,m,885,907,818,736,604,590,716,861,979,987,870,806,736,664,644,532,392,446
2057,Woden,m,1458,1541,1513,1425,1730,2235,2344,1886,1947,1954,1806,1793,1523,1392,1217,1013,751,800
2057,Molonglo,m,1910,1825,1841,1868,1600,1650,1946,2100,2144,2174,2273,2264,2154,1695,1269,961,690,701
2057,Urriarra-Namadgi,m,29,23,26,22,15,20,19,19,31,23,19,16,18,16,9,10,6,1
2057,Belconnen,f,4211,4040,3892,4346,5812,5478,5089,4894,4727,4745,4459,4247,4311,4067,3676,3073,2439,2751
2057,Canberra East,f,12,16,8,7,15,12,25,21,20,8,15,10,12,16,21,21,21,31
2057,Gungahlin,f,2653,2506,2434,2517,2810,3011,3005,2924,2910,2918,2702,2502,2503,2274,1965,1537,1200,1385
2057,North Canberra,f,1341,1408,1554,3296,7026,5402,3504,2402,2348,2400,2320,2107,2195,2023,1799,1547,1314,1466
2057,South Canberra,f,656,711,856,1008,975,1744,1465,1261,936,1111,1164,1239,1371,1269,1194,951,768,890
2057,Tuggeranong,f,2327,2383,2383,2495,2578,2533,2430,2426,2506,2701,2835,3003,2944,2801,2596,2130,1658,2267
2057,Weston Creek,f,852,861,762,706,561,561,689,788,889,908,825,805,756,704,697,607,487,614
2057,Woden,f,1383,1455,1360,1307,1649,2124,2079,1683,1806,1816,1689,1792,1593,1522,1404,1178,1006,1215
2057,Molonglo,f,1817,1757,1781,1797,1518,1577,1855,1996,2017,2091,2189,2222,2172,1809,1450,1119,861,982
2057,Urriarra-Namadgi,f,23,19,16,13,16,24,25,21,25,24,13,12,5,5,7,5,10,10
2057,Belconnen,p,8496,8130,7841,8776,11882,11299,10364,9977,9624,9552,9009,8678,8678,7981,7017,5756,4429,4748
2057,Canberra East,p,32,33,27,45,123,116,156,121,93,78,52,52,47,49,59,49,47,64
2057,Gungahlin,p,5405,5067,4922,5139,5790,6082,6158,5988,5995,5977,5526,5028,4924,4404,3665,2859,2192,2433
2057,North Canberra,p,2789,2884,3230,6650,14191,11337,7353,5099,4877,4819,4751,4345,4365,3922,3388,2854,2284,2438
2057,South Canberra,p,1384,1464,1702,2026,2051,3484,2992,2625,1976,2295,2351,2428,2599,2346,2118,1729,1395,1589
2057,Tuggeranong,p,4769,4922,4846,5124,5311,5168,4980,5029,5209,5502,5762,6051,6048,5528,4994,4034,3094,3853
2057,Weston Creek,p,1737,1768,1580,1441,1166,1151,1404,1650,1869,1897,1696,1612,1491,1369,1343,1138,879,1060
2057,Woden,p,2840,2995,2873,2732,3379,4360,4422,3570,3754,3768,3495,3585,3115,2915,2622,2192,1759,2015
2057,Molonglo,p,3727,3582,3622,3665,3118,3227,3801,4096,4161,4265,4462,4486,4325,3503,2718,2081,1550,1682
2057,Urriarra-Namadgi,p,52,40,42,35,31,45,43,40,55,47,32,28,26,23,18,16,18,11
2058,Belconnen,m,4297,4091,3938,4395,6011,5775,5267,5129,4896,4793,4571,4345,4356,3990,3394,2775,2021,2040
2058,Canberra East,m,20,17,14,35,107,105,130,100,72,67,38,41,34,30,36,31,24,34
2058,Gungahlin,m,2641,2473,2433,2529,2856,2959,3009,2982,2992,2977,2808,2476,2433,2156,1744,1395,1018,1070
2058,North Canberra,m,1443,1467,1668,3356,7170,5900,3840,2702,2515,2432,2460,2218,2156,1922,1594,1340,976,974
2058,South Canberra,m,721,751,847,1017,1075,1725,1523,1358,1033,1182,1198,1182,1227,1080,935,791,624,701
2058,Tuggeranong,m,2426,2531,2467,2630,2728,2619,2526,2591,2686,2807,2961,3023,3093,2758,2395,1967,1418,1603
2058,Weston Creek,m,881,904,822,736,603,587,711,863,971,991,879,800,736,670,648,541,396,454
2058,Woden,m,1456,1545,1516,1429,1728,2223,2323,1898,1936,1948,1825,1762,1521,1402,1225,1043,748,804
2058,Molonglo,m,1934,1826,1800,1781,1498,1629,1957,2161,2137,2131,2191,2190,2180,1788,1336,1026,718,739
2058,Urriarra-Namadgi,m,29,23,27,23,15,21,19,19,30,24,20,17,18,16,10,8,7,2
2058,Belconnen,f,4220,4047,3884,4313,5756,5438,5076,4936,4725,4734,4470,4161,4291,4132,3753,3181,2438,2814
2058,Canberra East,f,12,15,8,7,13,15,23,22,20,8,15,11,12,14,19,22,21,31
2058,Gungahlin,f,2717,2572,2486,2573,2832,3024,3044,2988,2979,2989,2778,2487,2512,2323,2027,1610,1206,1416
2058,North Canberra,f,1334,1406,1555,3298,7033,5376,3486,2400,2331,2404,2357,2080,2182,2021,1830,1585,1313,1471
2058,South Canberra,f,654,706,854,1013,970,1733,1456,1259,931,1112,1184,1223,1364,1273,1191,982,756,896
2058,Tuggeranong,f,2319,2375,2381,2499,2566,2515,2406,2423,2487,2703,2864,2975,2917,2810,2605,2181,1650,2278
2058,Weston Creek,f,845,859,768,708,560,554,690,785,884,904,837,798,749,707,706,622,477,622
2058,Woden,f,1371,1449,1359,1309,1642,2116,2069,1677,1788,1809,1718,1762,1585,1532,1405,1216,992,1230
2058,Molonglo,f,1841,1759,1739,1716,1422,1559,1866,2052,2010,2049,2108,2145,2192,1897,1537,1196,887,1034
2058,Urriarra-Namadgi,f,23,19,16,13,16,23,26,21,26,24,13,11,6,5,7,5,10,10
2058,Belconnen,p,8518,8137,7824,8706,11766,11213,10341,10066,9620,9526,9042,8506,8649,8123,7148,5956,4459,4853
2058,Canberra East,p,32,32,26,45,122,119,153,122,94,77,51,51,47,45,55,53,44,65
2058,Gungahlin,p,5357,5046,4920,5102,5688,5982,6052,5968,5972,5966,5586,4963,4944,4480,3769,3004,2223,2486
2058,North Canberra,p,2776,2874,3225,6655,14202,11275,7325,5103,4849,4836,4818,4298,4337,3943,3424,2924,2289,2444
2058,South Canberra,p,1376,1457,1701,2030,2046,3459,2980,2618,1964,2294,2383,2405,2590,2354,2126,1773,1381,1597
2058,Tuggeranong,p,4745,4905,4850,5129,5294,5132,4930,5015,5172,5509,5826,5999,6011,5567,4999,4147,3068,3881
2058,Weston Creek,p,1727,1763,1587,1445,1163,1139,1398,1648,1857,1895,1717,1599,1485,1377,1353,1164,873,1075
2058,Woden,p,2826,2992,2876,2738,3369,4337,4393,3575,3724,3758,3542,3525,3105,2935,2631,2260,1741,2034
2058,Molonglo,p,3775,3585,3539,3497,2920,3188,3823,4213,4147,4180,4299,4335,4373,3685,2873,2223,1605,1773
2058,Urriarra-Namadgi,p,52,40,43,35,31,43,44,39,56,47,33,28,27,23,19,14,19,12
